sample_idx,algorithm_a,algorithm_b,coverage
1054,MOBKA,MOEAD,0.0
1054,NSGA2,IMOGABKA-seed,0.16666666666666666
1054,NSGA2,MOBKA,0.2222222222222222
1054,NSGA2,NSGA2,1.0
1054,NSGA2,NSGA3,0.2608695652173913
1054,NSGA2,MOEAD,1.0
1054,NSGA3,IMOGABKA-seed,0.17777777777777778
1054,NSGA3,MOBKA,0.2222222222222222
1054,NSGA3,NSGA2,0.45098039215686275
1054,NSGA3,NSGA3,1.0
1054,NSGA3,MOEAD,0.9545454545454546
1054,MOEAD,IMOGABKA-seed,0.08888888888888889
1054,MOEAD,MOBKA,0.1111111111111111
1054,MOEAD,NSGA2,0.0
1054,MOEAD,NSGA3,0.0
1054,MOEAD,MOEAD,1.0
1055,IMOGABKA-seed,IMOGABKA-seed,1.0
1055,IMOGABKA-seed,MOBKA,1.0
1055,IMOGABKA-seed,NSGA2,0.17543859649122806
1055,IMOGABKA-seed,NSGA3,0.20408163265306123
1055,IMOGABKA-seed,MOEAD,0.12
1055,MOBKA,IMOGABKA-seed,0.0
1055,MOBKA,MOBKA,1.0
1055,MOBKA,NSGA2,0.0
1055,MOBKA,NSGA3,0.0
1055,MOBKA,MOEAD,0.0
1055,NSGA2,IMOGABKA-seed,0.13043478260869565
1055,NSGA2,MOBKA,0.7777777777777778
1055,NSGA2,NSGA2,1.0
1055,NSGA2,NSGA3,0.5714285714285714
1055,NSGA2,MOEAD,0.96
1055,NSGA3,IMOGABKA-seed,0.13043478260869565
1055,NSGA3,MOBKA,0.3333333333333333
1055,NSGA3,NSGA2,0.03508771929824561
1055,NSGA3,NSGA3,1.0
1055,NSGA3,MOEAD,0.8
1055,MOEAD,IMOGABKA-seed,0.11956521739130435
1055,MOEAD,MOBKA,0.0
1055,MOEAD,NSGA2,0.0
1055,MOEAD,NSGA3,0.061224489795918366
1055,MOEAD,MOEAD,1.0
1056,IMOGABKA-seed,IMOGABKA-seed,1.0
1056,IMOGABKA-seed,MOBKA,1.0
1056,IMOGABKA-seed,NSGA2,0.19298245614035087
1056,IMOGABKA-seed,NSGA3,0.2
1056,IMOGABKA-seed,MOEAD,0.41935483870967744
1056,MOBKA,IMOGABKA-seed,0.0
1056,MOBKA,MOBKA,1.0
1056,MOBKA,NSGA2,0.0
1056,MOBKA,NSGA3,0.0
1056,MOBKA,MOEAD,0.0
1056,NSGA2,IMOGABKA-seed,0.05434782608695652
1056,NSGA2,MOBKA,0.14285714285714285
1056,NSGA2,NSGA2,1.0
1056,NSGA2,NSGA3,0.7555555555555555
1056,NSGA2,MOEAD,1.0
1056,NSGA3,IMOGABKA-seed,0.06521739130434782
1056,NSGA3,MOBKA,0.14285714285714285
1056,NSGA3,NSGA2,0.07017543859649122
1056,NSGA3,NSGA3,1.0
1056,NSGA3,MOEAD,1.0
1056,MOEAD,IMOGABKA-seed,0.043478260869565216
1056,MOEAD,MOBKA,0.0
1056,MOEAD,NSGA2,0.0
1056,MOEAD,NSGA3,0.0
1056,MOEAD,MOEAD,1.0
1057,IMOGABKA-seed,IMOGABKA-seed,1.0
1057,IMOGABKA-seed,MOBKA,1.0
1057,IMOGABKA-seed,NSGA2,0.23529411764705882
1057,IMOGABKA-seed,NSGA3,0.23255813953488372
1057,IMOGABKA-seed,MOEAD,0.18518518518518517
1057,MOBKA,IMOGABKA-seed,0.0
1057,MOBKA,MOBKA,1.0
1057,MOBKA,NSGA2,0.0
1057,MOBKA,NSGA3,0.0
1057,MOBKA,MOEAD,0.0
1057,NSGA2,IMOGABKA-seed,0.15789473684210525
1057,NSGA2,MOBKA,0.1111111111111111
1057,NSGA2,NSGA2,1.0
1057,NSGA2,NSGA3,0.6976744186046512
1057,NSGA2,MOEAD,1.0
1057,NSGA3,IMOGABKA-seed,0.14736842105263157
1057,NSGA3,MOBKA,0.0
1057,NSGA3,NSGA2,0.11764705882352941
1057,NSGA3,NSGA3,1.0
1057,NSGA3,MOEAD,1.0
1057,MOEAD,IMOGABKA-seed,0.05263157894736842
1057,MOEAD,MOBKA,0.0
1057,MOEAD,NSGA2,0.0
1057,MOEAD,NSGA3,0.0
1057,MOEAD,MOEAD,1.0
1058,IMOGABKA-seed,IMOGABKA-seed,1.0
1058,IMOGABKA-seed,MOBKA,1.0
1058,IMOGABKA-seed,NSGA2,0.05454545454545454
1058,IMOGABKA-seed,NSGA3,0.04081632653061224
1058,IMOGABKA-seed,MOEAD,0.5277777777777778
1058,MOBKA,IMOGABKA-seed,0.0
1058,MOBKA,MOBKA,1.0
1058,MOBKA,NSGA2,0.0
1058,MOBKA,NSGA3,0.0
1058,MOBKA,MOEAD,0.0
1058,NSGA2,IMOGABKA-seed,0.1702127659574468
1058,NSGA2,MOBKA,0.0
1058,NSGA2,NSGA2,1.0
1058,NSGA2,NSGA3,0.6122448979591837
1058,NSGA2,MOEAD,0.9722222222222222
1058,NSGA3,IMOGABKA-seed,0.10638297872340426
1058,NSGA3,MOBKA,0.0
1058,NSGA3,NSGA2,0.14545454545454545
1058,NSGA3,NSGA3,1.0
1058,NSGA3,MOEAD,0.75
1058,MOEAD,IMOGABKA-seed,0.05319148936170213
1058,MOEAD,MOBKA,0.0
1058,MOEAD,NSGA2,0.0
1058,MOEAD,NSGA3,0.0
1058,MOEAD,MOEAD,1.0
1059,IMOGABKA-seed,IMOGABKA-seed,1.0
1059,IMOGABKA-seed,MOBKA,1.0
1059,IMOGABKA-seed,NSGA2,0.09615384615384616
1059,IMOGABKA-seed,NSGA3,0.10638297872340426
1059,IMOGABKA-seed,MOEAD,0.10526315789473684
1059,MOBKA,IMOGABKA-seed,0.0
1059,MOBKA,MOBKA,1.0
1059,MOBKA,NSGA2,0.0
1059,MOBKA,NSGA3,0.0
1059,MOBKA,MOEAD,0.0
1059,NSGA2,IMOGABKA-seed,0.25806451612903225
1059,NSGA2,MOBKA,0.0
1059,NSGA2,NSGA2,1.0
1059,NSGA2,NSGA3,0.44680851063829785
1059,NSGA2,MOEAD,1.0
1059,NSGA3,IMOGABKA-seed,0.25806451612903225
1059,NSGA3,MOBKA,0.6
1059,NSGA3,NSGA2,0.25
1059,NSGA3,NSGA3,1.0
1059,NSGA3,MOEAD,1.0
1059,MOEAD,IMOGABKA-seed,0.1827956989247312
1059,MOEAD,MOBKA,0.0
1059,MOEAD,NSGA2,0.0
1059,MOEAD,NSGA3,0.0
1059,MOEAD,MOEAD,1.0
1060,IMOGABKA-seed,IMOGABKA-seed,1.0
1060,IMOGABKA-seed,MOBKA,1.0
1060,IMOGABKA-seed,NSGA2,0.15789473684210525
1060,IMOGABKA-seed,NSGA3,0.09433962264150944
1060,IMOGABKA-seed,MOEAD,0.20833333333333334
1060,MOBKA,IMOGABKA-seed,0.0
1060,MOBKA,MOBKA,1.0
1060,MOBKA,NSGA2,0.0
1060,MOBKA,NSGA3,0.0
1060,MOBKA,MOEAD,0.0
1060,NSGA2,IMOGABKA-seed,0.0449438202247191
1060,NSGA2,MOBKA,0.25
1060,NSGA2,NSGA2,1.0
1060,NSGA2,NSGA3,0.9056603773584906
1060,NSGA2,MOEAD,1.0
1060,NSGA3,IMOGABKA-seed,0.02247191011235955
1060,NSGA3,MOBKA,0.25
1060,NSGA3,NSGA2,0.0
1060,NSGA3,NSGA3,1.0
1060,NSGA3,MOEAD,1.0
1060,MOEAD,IMOGABKA-seed,0.02247191011235955
1060,MOEAD,MOBKA,0.0
1060,MOEAD,NSGA2,0.0
1060,MOEAD,NSGA3,0.0
1060,MOEAD,MOEAD,1.0
1061,IMOGABKA-seed,IMOGABKA-seed,1.0
1061,IMOGABKA-seed,MOBKA,1.0
1061,IMOGABKA-seed,NSGA2,0.09259259259259259
1061,IMOGABKA-seed,NSGA3,0.018518518518518517
1061,IMOGABKA-seed,MOEAD,0.05555555555555555
1061,MOBKA,IMOGABKA-seed,0.0
1061,MOBKA,MOBKA,1.0
1061,MOBKA,NSGA2,0.0
1061,MOBKA,NSGA3,0.0
1061,MOBKA,MOEAD,0.0
1061,NSGA2,IMOGABKA-seed,0.14285714285714285
1061,NSGA2,MOBKA,0.25
1061,NSGA2,NSGA2,1.0
1061,NSGA2,NSGA3,0.7407407407407407
1061,NSGA2,MOEAD,0.8888888888888888
1061,NSGA3,IMOGABKA-seed,0.15384615384615385
1061,NSGA3,MOBKA,0.25
1061,NSGA3,NSGA2,0.16666666666666666
1061,NSGA3,NSGA3,1.0
1061,NSGA3,MOEAD,0.9444444444444444
1061,MOEAD,IMOGABKA-seed,0.07692307692307693
1061,MOEAD,MOBKA,0.0
1061,MOEAD,NSGA2,0.037037037037037035
1061,MOEAD,NSGA3,0.0
1061,MOEAD,MOEAD,1.0
1062,IMOGABKA-seed,IMOGABKA-seed,1.0
1062,IMOGABKA-seed,MOBKA,1.0
1062,IMOGABKA-seed,NSGA2,0.10416666666666667
1062,IMOGABKA-seed,NSGA3,0.30612244897959184
1062,IMOGABKA-seed,MOEAD,0.30434782608695654
1062,MOBKA,IMOGABKA-seed,0.0
1062,MOBKA,MOBKA,1.0
1062,MOBKA,NSGA2,0.0
1062,MOBKA,NSGA3,0.0
1062,MOBKA,MOEAD,0.0
1062,NSGA2,IMOGABKA-seed,0.17045454545454544
1062,NSGA2,MOBKA,0.2857142857142857
1062,NSGA2,NSGA2,1.0
1062,NSGA2,NSGA3,0.7551020408163265
1062,NSGA2,MOEAD,0.782608695652174
1062,NSGA3,IMOGABKA-seed,0.1590909090909091
1062,NSGA3,MOBKA,0.14285714285714285
1062,NSGA3,NSGA2,0.14583333333333334
1062,NSGA3,NSGA3,1.0
1062,NSGA3,MOEAD,0.8695652173913043
1062,MOEAD,IMOGABKA-seed,0.125
1062,MOEAD,MOBKA,0.0
1062,MOEAD,NSGA2,0.041666666666666664
1062,MOEAD,NSGA3,0.0
1062,MOEAD,MOEAD,1.0
1063,IMOGABKA-seed,IMOGABKA-seed,1.0
1063,IMOGABKA-seed,MOBKA,1.0
1063,IMOGABKA-seed,NSGA2,0.2631578947368421
1063,IMOGABKA-seed,NSGA3,0.1956521739130435
1063,IMOGABKA-seed,MOEAD,0.4
1063,MOBKA,IMOGABKA-seed,0.0
1063,MOBKA,MOBKA,1.0
1063,MOBKA,NSGA2,0.0
1063,MOBKA,NSGA3,0.0
1063,MOBKA,MOEAD,0.0
1063,NSGA2,IMOGABKA-seed,0.10416666666666667
1063,NSGA2,MOBKA,0.2
1063,NSGA2,NSGA2,1.0
1063,NSGA2,NSGA3,0.2608695652173913
1063,NSGA2,MOEAD,1.0
1063,NSGA3,IMOGABKA-seed,0.14583333333333334
1063,NSGA3,MOBKA,0.0
1063,NSGA3,NSGA2,0.3157894736842105
1063,NSGA3,NSGA3,1.0
1063,NSGA3,MOEAD,0.6666666666666666
1063,MOEAD,IMOGABKA-seed,0.03125
1063,MOEAD,MOBKA,0.0
1063,MOEAD,NSGA2,0.0
1063,MOEAD,NSGA3,0.043478260869565216
1063,MOEAD,MOEAD,1.0
1064,IMOGABKA-seed,IMOGABKA-seed,1.0
1064,IMOGABKA-seed,MOBKA,1.0
1064,IMOGABKA-seed,NSGA2,0.10344827586206896
1064,IMOGABKA-seed,NSGA3,0.17857142857142858
1064,IMOGABKA-seed,MOEAD,0.25
1064,MOBKA,IMOGABKA-seed,0.0
1064,MOBKA,MOBKA,1.0
1064,MOBKA,NSGA2,0.0
1064,MOBKA,NSGA3,0.0
1064,MOBKA,MOEAD,0.0
1064,NSGA2,IMOGABKA-seed,0.29347826086956524
1064,NSGA2,MOBKA,0.16666666666666666
1064,NSGA2,NSGA2,1.0
1064,NSGA2,NSGA3,0.6071428571428571
1064,NSGA2,MOEAD,1.0
1064,NSGA3,IMOGABKA-seed,0.29347826086956524
1064,NSGA3,MOBKA,0.0
1064,NSGA3,NSGA2,0.08620689655172414
1064,NSGA3,NSGA3,1.0
1064,NSGA3,MOEAD,1.0
1064,MOEAD,IMOGABKA-seed,0.14130434782608695
1064,MOEAD,MOBKA,0.0
1064,MOEAD,NSGA2,0.0
1064,MOEAD,NSGA3,0.0
1064,MOEAD,MOEAD,1.0
1065,IMOGABKA-seed,IMOGABKA-seed,1.0
1065,IMOGABKA-seed,MOBKA,1.0
1065,IMOGABKA-seed,NSGA2,0.034482758620689655
1065,IMOGABKA-seed,NSGA3,0.22448979591836735
1065,IMOGABKA-seed,MOEAD,0.058823529411764705
1065,MOBKA,IMOGABKA-seed,0.0
1065,MOBKA,MOBKA,1.0
1065,MOBKA,NSGA2,0.0
1065,MOBKA,NSGA3,0.0
1065,MOBKA,MOEAD,0.0
1065,NSGA2,IMOGABKA-seed,0.054945054945054944
1065,NSGA2,MOBKA,0.125
1065,NSGA2,NSGA2,1.0
1065,NSGA2,NSGA3,0.6122448979591837
1065,NSGA2,MOEAD,0.7647058823529411
1065,NSGA3,IMOGABKA-seed,0.054945054945054944
1065,NSGA3,MOBKA,0.25
1065,NSGA3,NSGA2,0.1724137931034483
1065,NSGA3,NSGA3,1.0
1065,NSGA3,MOEAD,0.6470588235294118
1065,MOEAD,IMOGABKA-seed,0.02197802197802198
1065,MOEAD,MOBKA,0.0
1065,MOEAD,NSGA2,0.05172413793103448
1065,MOEAD,NSGA3,0.02040816326530612
1065,MOEAD,MOEAD,1.0
1066,IMOGABKA-seed,IMOGABKA-seed,1.0
1066,IMOGABKA-seed,MOBKA,1.0
1066,IMOGABKA-seed,NSGA2,0.0
1066,IMOGABKA-seed,NSGA3,0.17647058823529413
1066,IMOGABKA-seed,MOEAD,0.47058823529411764
1066,MOBKA,IMOGABKA-seed,0.0
1066,MOBKA,MOBKA,1.0
1066,MOBKA,NSGA2,0.0
1066,MOBKA,NSGA3,0.0
1066,MOBKA,MOEAD,0.0
1066,NSGA2,IMOGABKA-seed,0.06593406593406594
1066,NSGA2,MOBKA,0.1
1066,NSGA2,NSGA2,1.0
1066,NSGA2,NSGA3,0.4117647058823529
1066,NSGA2,MOEAD,0.11764705882352941
1066,NSGA3,IMOGABKA-seed,0.06593406593406594
1066,NSGA3,MOBKA,0.2
1066,NSGA3,NSGA2,0.2698412698412698
1066,NSGA3,NSGA3,1.0
1066,NSGA3,MOEAD,0.29411764705882354
1066,MOEAD,IMOGABKA-seed,0.0
1066,MOEAD,MOBKA,0.0
1066,MOEAD,NSGA2,0.14285714285714285
1066,MOEAD,NSGA3,0.0196078431372549
1066,MOEAD,MOEAD,1.0
1067,IMOGABKA-seed,IMOGABKA-seed,1.0
1067,IMOGABKA-seed,MOBKA,1.0
1067,IMOGABKA-seed,NSGA2,0.0
1067,IMOGABKA-seed,NSGA3,0.0
1067,IMOGABKA-seed,MOEAD,0.0
1067,MOBKA,IMOGABKA-seed,0.0
1067,MOBKA,MOBKA,1.0
1067,MOBKA,NSGA2,0.0
1067,MOBKA,NSGA3,0.0
1067,MOBKA,MOEAD,0.0
1067,NSGA2,IMOGABKA-seed,0.11494252873563218
1067,NSGA2,MOBKA,0.0
1067,NSGA2,NSGA2,1.0
1067,NSGA2,NSGA3,0.13636363636363635
1067,NSGA2,MOEAD,1.0
1067,NSGA3,IMOGABKA-seed,0.12643678160919541
1067,NSGA3,MOBKA,0.0
1067,NSGA3,NSGA2,0.5576923076923077
1067,NSGA3,NSGA3,1.0
1067,NSGA3,MOEAD,1.0
1067,MOEAD,IMOGABKA-seed,0.0
1067,MOEAD,MOBKA,0.0
1067,MOEAD,NSGA2,0.0
1067,MOEAD,NSGA3,0.0
1067,MOEAD,MOEAD,1.0
